station_name,lat,lon,country,priority
DFFD,12.35,-1.52,BF,7
DFCC,13.57,-2.42,BF,7
DFCP,11.15,-1.13,BF,7
DGAA,5.58,-0.17,GH,7
DGAD,5.77,0.62,GH,7
DGKA,5.92,-0.97,GH,7
DGAK,6.08,0.12,GH,7
DGTX,4.87,-2.22,GH,7
DGLB,9.02,-2.47,GH,7
DGAH,6.58,0.47,GH,7
DGKK,6.07,-0.25,GH,7
DGSI,6.72,-1.6,GH,7
DGLN,10.9,-1.1,GH,7
DGAS,5.2,-1.07,GH,7
DGSB,6.2,-2.32,GH,7
DGSN,7.32,-2.32,GH,7
DGTK,4.9,-1.77,GH,7
DGLE,9.55,-0.85,GH,7
DGAT,5.62,0.0,GH,7
DGLW,10.05,-2.5,GH,7
DGSW,7.75,-2.1,GH,7
DGLY,9.43,-0.02,GH,7
DIAP,5.25,-3.92,CI,6
DIAD,5.28,-3.28,CI,7
DIBU,8.05,-2.77,CI,7
DIBK,7.73,-5.07,CI,7
DIDL,6.87,-6.47,CI,7
DIDK,6.65,-4.7,CI,7
DIFK,9.58,-5.2,CI,7
DIGA,6.12,-5.95,CI,7
DIKO,9.42,-5.62,CI,7
DIMN,7.37,-7.52,CI,7
DIOD,9.5,-7.57,CI,7
DISP,4.75,-6.65,CI,7
DISS,4.95,-6.07,CI,7
DITB,4.42,-7.37,CI,7
DIYO,6.9,-5.35,CI,7
DNAA,9.0,7.27,NG,7
DNAK,7.25,5.3,NG,7
DNBE,6.32,5.6,NG,7
DNBI,9.08,6.02,NG,7
DNCA,4.97,8.33,NG,6
DNEN,6.47,7.55,NG,7
DNGO,10.3,10.9,NG,7
DNGU,12.17,6.7,NG,7
DNIB,7.37,3.98,NG,7
DNIL,8.43,4.48,NG,6
DNJO,9.87,8.9,NG,7
DNKA,10.58,7.45,NG,7
DNKN,12.05,8.52,NG,6
DNKT,13.0,7.67,NG,7
DNMM,6.57,3.32,NG,6
DNMA,11.85,13.07,NG,7
DNMK,7.7,8.62,NG,7
DNOS,7.77,4.47,NG,7
DNPO,4.83,7.02,NG,6
DNIM,5.43,7.2,NG,8
DNSO,12.92,5.2,NG,7
DNYO,9.27,12.42,NG,7
DNZA,11.12,7.68,NG,7
DRZA,16.97,8.0,NE,6
DRRI,18.67,12.92,NE,7
DRRB,13.8,5.25,NE,7
DRZF,13.42,12.77,NE,7
DRRG,11.87,3.45,NE,7
DRZG,13.97,10.3,NE,7
DRZM,13.22,11.97,NE,7
DRRM,13.5,7.12,NE,7
DRRN,13.47,2.17,NE,6
DRRT,14.87,5.27,NE,7
DRRL,14.18,1.43,NE,7
DRZR,13.77,8.98,NE,7
DTTB,37.25,9.8,TN,7
DTTJ,33.87,10.77,TN,6
DTTR,31.7,9.27,TN,6
DTNH,36.07,10.43,TN,8
DTTG,33.73,9.92,TN,7
DTTF,34.42,8.82,TN,7
DTMB,35.77,10.75,TN,6
DTTN,36.47,8.8,TN,7
DTTK,35.67,10.08,TN,7
DTTL,36.85,11.07,TN,7
DTTM,35.67,10.75,TN,7
DTTD,32.32,10.4,TN,6
DTTX,34.72,10.68,TN,6
DTKA,36.98,8.88,TN,7
DTTZ,33.93,8.1,TN,6
DTTA,36.85,10.22,TN,6
DTNZ,36.08,10.43,TN,8
DXAK,7.53,1.12,TG,7
DXDP,10.8,0.23,TG,8
DXXX,6.17,1.25,TG,6
DXMG,10.37,0.47,TG,7
DXNG,9.77,1.1,TG,6
DXSK,9.0,1.15,TG,7
DXTA,6.58,1.5,TG,7
HAAB,8.97,38.78,ET,6
HAAG,15.55,37.87,ET,7
HAAM,6.07,37.67,ET,7
HAAY,15.27,38.92,ET,7
HHAS,15.27,38.92,ET,7
HASB,13.07,42.72,ET,7
HASO,10.02,34.52,ET,7
HAAW,8.97,40.17,ET,7
HALA,7.07,38.5,ET,7
HAAX,14.12,38.72,ET,7
HABC,5.82,36.62,ET,7
HABD,11.6,37.32,ET,7
HADC,11.07,39.72,ET,7
HADM,10.33,37.72,ET,7
HADR,9.6,41.87,ET,6
HAGH,7.15,40.72,ET,7
HAGO,5.93,43.57,ET,7
HAGN,12.52,37.42,ET,7
HAGR,8.17,35.53,ET,7
HAHM,8.72,39.0,ET,7
HAJJ,9.32,42.72,ET,7
HAJM,7.67,36.82,ET,7
HAKD,6.75,44.27,ET,7
HAMK,13.47,39.53,ET,7
HAMS,15.62,39.45,ET,7
HAML,6.37,39.82,ET,7
HANG,5.27,39.75,ET,7
HATS,15.12,36.67,ET,7
HBBA,-3.32,29.32,BI,7
HCMA,11.93,50.72,SO,7
HCMD,2.35,42.28,SO,7
HCMN,4.7,45.22,SO,7
HCMI,10.38,44.93,SO,7
HCMF,11.27,49.13,SO,7
HCMV,9.52,45.57,SO,7
HCME,7.95,49.77,SO,7
HCML,4.7,46.62,SO,7
HCMU,10.62,47.37,SO,7
HCMR,6.83,47.27,SO,7
HCMG,9.52,49.07,SO,7
HCMH,9.5,44.08,SO,7
HCMJ,3.57,42.45,SO,7
HCMM,2.02,45.3,SO,7
HCMO,5.32,48.57,SO,7
HCMS,10.3,50.22,SO,7
HDAM,11.55,43.17,DJ,6
HFFF,11.55,43.13,DJ,7
HEBL,22.38,31.62,EG,6
HEBA,30.92,29.7,EG,6
HEAX,31.18,29.93,EG,6
HESN,23.97,32.82,EG,6
HEAT,27.05,31.02,EG,7
HEBF,29.22,31.02,EG,9
HECP,30.07,31.83,EG,8
HECA,30.12,31.4,EG,6
HEAR,31.07,33.83,EG,6
HETR,28.22,33.65,EG,7
HEGN,27.18,33.8,EG,6
HEIS,30.58,32.25,EG,9
HEGS,30.82,30.18,EG,9
HELX,25.67,32.7,EG,6
HEMA,25.55,34.58,EG,6
HEAM,28.0,30.75,EG,7
HEMM,31.32,27.22,EG,6
HEOW,22.58,28.72,EG,6
HEPS,31.28,32.25,EG,6
